date,mosquito,temp,rain_per_day,cum_rain,wind,humidity,steam_pressure,sunshine_time,sunshine
2016-06-07,0.596611323,0.692546584,0,0,0.328125,0.528688525,0.518644068,0.569343066,0.64184514
2016-06-08,0.263151923,0.602484472,0.107266436,0.090909091,0.421875,0.792349727,0.583050847,0.138686131,0.232289951
2016-06-09,0.273514617,0.602484472,0,0,0.4375,0.678961749,0.515254237,0.510948905,0.45568369
2016-06-10,0.235883666,0.692546584,0,0,0.390625,0.536885246,0.518644068,0.875912409,0.737397035
2016-06-11,0.214666616,0.714285714,0,0,0.28125,0.467213115,0.494915254,0.912408759,0.740032949
2016-06-12,0.206837865,0.701863354,0,0,0.296875,0.556010929,0.555932203,0.642335766,0.604942339
2016-06-13,0.236261866,0.720496894,0,0,0.265625,0.576502732,0.586440678,0.459854015,0.556507414
2016-06-14,0.192882266,0.760869565,0,0,0.265625,0.495901639,0.576271186,0.525547445,0.540691928
2016-06-15,0.155516055,0.708074534,0.211072664,0.090909091,0.3125,0.700819672,0.66779661,0.072992701,0.284678748
2016-06-16,0.13736243,0.720496894,0.000692042,0.181818182,0.328125,0.644808743,0.640677966,0.532846715,0.542009885
2016-06-17,0.204795583,0.670807453,0.024221453,0.272727273,0.3125,0.710382514,0.627118644,0.233576642,0.290280066
2016-06-18,0.207367346,0.661490683,0,0,0.4375,0.536885246,0.484745763,0.664233577,0.610873147
2016-06-19,0.29722779,0.711180124,0,0,0.421875,0.472677596,0.488135593,0.97810219,0.842504119
2016-06-20,0.241972694,0.711180124,0,0,0.25,0.433060109,0.457627119,0.364963504,0.452059308
2016-06-21,0.242048334,0.720496894,0,0,0.28125,0.509562842,0.53220339,0.671532847,0.588797364
2016-06-22,0.234975984,0.739130435,0,0,0.34375,0.467213115,0.53559322,0.547445255,0.58121911
2016-06-23,0.265042926,0.717391304,0.001384083,0.090909091,0.4375,0.741803279,0.718644068,0.065693431,0.245469522
2016-06-24,0.283990772,0.698757764,0.750865052,0.181818182,0.359375,0.856557377,0.772881356,0,0.106425041
2016-06-25,0.276048561,0.683229814,0.027681661,0.272727273,0.375,0.786885246,0.691525424,0.313868613,0.433937397
2016-06-26,0.290722741,0.683229814,0,0,0.25,0.636612022,0.586440678,0.277372263,0.398023064
2016-06-27,0.314965395,0.630434783,0.204152249,0.090909091,0.46875,0.837431694,0.650847458,0.058394161,0.166392092
2016-06-28,0.294315646,0.670807453,0.69550173,0.181818182,0.4375,0.953551913,0.796610169,0,0.071499176
2016-06-29,0.288226618,0.664596273,0,0,0.296875,0.68579235,0.593220339,0.489051095,0.514662273
2016-06-30,0.269467872,0.698757764,0,0,0.203125,0.653005464,0.616949153,0.416058394,0.49785832
2016-07-01,0.305548202,0.801242236,0,0,0.28125,0.583333333,0.698305085,0.97080292,0.798682043
2016-07-02,0.264362165,0.813664596,0,0,0.3125,0.56010929,0.694915254,0.883211679,0.801647446
2016-07-03,0.385121591,0.819875776,0,0,0.28125,0.554644809,0.708474576,0.627737226,0.682042834
2016-07-04,0.206800045,0.835403727,0,0,0.265625,0.595628415,0.772881356,0.408759124,0.496210873
2016-07-05,0.182443932,0.770186335,0.020761246,0.090909091,0.328125,0.569672131,0.650847458,0.605839416,0.58616145
2016-07-06,0.135433607,0.770186335,0,0,0.328125,0.617486339,0.698305085,0.335766423,0.454695222
2016-07-07,0.15967626,0.807453416,0.000692042,0.090909091,0.328125,0.588797814,0.718644068,0.722627737,0.553212521
2016-07-08,0.163912106,0.767080745,0.010380623,0.181818182,0.40625,0.494535519,0.589830508,0.189781022,0.401976936
2016-07-09,0.196323891,0.599378882,0.321799308,0.272727273,0.546875,0.942622951,0.674576271,0,0.121252059
2016-07-10,0.172988919,0.627329193,0.017301038,0.363636364,0.40625,0.807377049,0.627118644,0,0.164744646
2016-07-11,0.191482924,0.711180124,0.001384083,0.454545455,0.234375,0.700819672,0.671186441,0.591240876,0.482701812
2016-07-12,0.197269392,0.795031056,0,0,0.234375,0.569672131,0.66779661,0.751824818,0.674794069
2016-07-13,0.161264703,0.841614907,0,0,0.296875,0.528688525,0.722033898,0.496350365,0.513344316
2016-07-14,0.167580651,0.832298137,0,0,0.34375,0.512295082,0.698305085,0.357664234,0.499505766
2016-07-15,0.189743202,0.857142857,0,0,0.34375,0.549180328,0.769491525,0.474452555,0.57693575
2016-07-16,0.171438297,0.844720497,0.003460208,0.090909091,0.296875,0.636612022,0.837288136,0.218978102,0.327182867
2016-07-17,0.252524488,0.822981366,0.003460208,0.181818182,0.3125,0.739071038,0.898305085,0.03649635,0.217792422
2016-07-18,0.146212322,0.835403727,0,0,0.296875,0.703551913,0.881355932,0.226277372,0.319934102
2016-07-19,0.190764343,0.835403727,0,0,0.40625,0.617486339,0.8,0.445255474,0.459308072
2016-07-20,0.234030483,0.810559006,0.003460208,0.090909091,0.5,0.718579235,0.857627119,0.01459854,0.153871499
2016-07-21,0.237699028,0.822981366,0.001384083,0.181818182,0.4375,0.639344262,0.803389831,0.729927007,0.587149918
2016-07-22,0.233047162,0.770186335,0.411764706,0.272727273,0.25,0.799180328,0.850847458,0.03649635,0.175617792
2016-07-23,0.507923301,0.841614907,0.003460208,0.363636364,0.328125,0.678961749,0.861016949,0.474452555,0.503130148
2016-07-24,0.218751182,0.850931677,0.001384083,0.454545455,0.25,0.659836066,0.86440678,0.554744526,0.538056013
2016-07-25,0.262811543,0.835403727,0,0,0.25,0.658469945,0.833898305,0.408759124,0.544645799
2016-07-26,0.309254567,0.798136646,0.01384083,0.090909091,0.1875,0.665300546,0.779661017,0.080291971,0.29752883
2016-07-27,0.332778639,0.857142857,0,0,0.25,0.568306011,0.779661017,0.861313869,0.63261944
2016-07-28,0.490072236,0.906832298,0,0,0.25,0.489071038,0.766101695,0.832116788,0.520593081
2016-07-29,0.283536931,0.922360248,0,0,0.28125,0.495901639,0.813559322,0.832116788,0.58583196
2016-07-30,0.236337506,0.900621118,0,0,0.265625,0.56010929,0.850847458,0.642335766,0.446787479
2016-07-31,0.224197269,0.903726708,0,0,0.296875,0.43989071,0.722033898,0.868613139,0.681383855
2016-08-01,0.19571877,0.900621118,0,0,0.28125,0.536885246,0.827118644,0.773722628,0.604283361
2016-08-02,0.279338905,0.863354037,0.006920415,0.090909091,0.296875,0.607923497,0.837288136,0.437956204,0.410214168
2016-08-03,0.146514882,0.866459627,0,0,0.296875,0.580601093,0.796610169,0.678832117,0.559472817
2016-08-04,0.18857078,0.900621118,0,0,0.3125,0.550546448,0.827118644,0.934306569,0.731466227
2016-08-05,0.184750955,0.897515528,0,0,0.3125,0.607923497,0.884745763,0.861313869,0.64645799
2016-08-06,0.208312847,0.891304348,0,0,0.375,0.602459016,0.861016949,0.759124088,0.680724876
2016-08-07,0.147989864,0.850931677,0.001384083,0.090909091,0.296875,0.68579235,0.898305085,0.350364964,0.374958814
2016-08-08,0.299005333,0.857142857,0,0,0.296875,0.569672131,0.776271186,0.627737226,0.563097199
2016-08-09,0.268749291,0.863354037,0.003460208,0.090909091,0.25,0.56147541,0.793220339,0.569343066,0.408237232
2016-08-10,0.522937862,0.881987578,0,0,0.296875,0.5,0.738983051,0.839416058,0.584843493
2016-08-11,0.403199576,0.881987578,0,0,0.25,0.520491803,0.779661017,0.218978102,0.384843493
2016-08-12,0.730267388,0.850931677,0.079584775,0.090909091,0.21875,0.62431694,0.830508475,0.072992701,0.30247117
2016-08-13,0.277410083,0.888198758,0,0,0.265625,0.480874317,0.73220339,0.335766423,0.452059308
2016-08-14,0.316024356,0.906832298,0,0,0.328125,0.460382514,0.738983051,0.605839416,0.591433278
2016-08-15,0.341741992,0.906832298,0.002768166,0.090909091,0.328125,0.467213115,0.749152542,0.854014599,0.62306425
2016-08-16,0.328315873,0.832298137,0.055363322,0.181818182,0.328125,0.614754098,0.793220339,0.350364964,0.332784185
2016-08-17,0.227676714,0.857142857,0,0,0.28125,0.482240437,0.698305085,0.503649635,0.46029654
2016-08-18,0.184410574,0.795031056,0.031141869,0.090909091,0.296875,0.636612022,0.742372881,0.233576642,0.380230643
2016-08-19,0.172610718,0.667701863,0.138408304,0.181818182,0.5625,0.453551913,0.430508475,0.554744526,0.565733114
2016-08-20,0.154192353,0.680124224,0,0,0.484375,0.266393443,0.322033898,0.905109489,0.690939044
2016-08-21,0.160281381,0.605590062,0.010380623,0.090909091,0.40625,0.528688525,0.427118644,0.262773723,0.336408567
2016-08-22,0.121856208,0.642857143,0,0,0.3125,0.419398907,0.389830508,0.518248175,0.532784185
2016-08-23,0.105253205,0.593167702,0,0,0.515625,0.5,0.396610169,0.459854015,0.396046129
2016-08-24,0.088536742,0.50310559,0.121107266,0.090909091,0.59375,0.840163934,0.484745763,0,0.099505766
2016-08-25,0.122234409,0.673913043,0,0,0.484375,0.648907104,0.572881356,0.642335766,0.453377265
2016-08-26,0.106501267,0.704968944,0.031141869,0.090909091,0.421875,0.610655738,0.593220339,0.664233577,0.553212521
2016-08-27,0.191634204,0.695652174,0.003460208,0.181818182,0.28125,0.683060109,0.633898305,0.226277372,0.294233937
2016-08-28,0.217919141,0.748447205,0,0,0.234375,0.648907104,0.691525424,0.197080292,0.337726524
2016-08-29,0.07253886,0.773291925,0,0,0.265625,0.577868852,0.657627119,0.613138686,0.466227348
2016-08-30,0.107673689,0.720496894,0,0,0.28125,0.617486339,0.616949153,0.605839416,0.46062603
2016-08-31,0.069891456,0.708074534,0,0,0.28125,0.628415301,0.610169492,0.182481752,0.32553542
2016-09-01,0.074618963,0.667701863,0.031141869,0.090909091,0.203125,0.718579235,0.627118644,0.277372263,0.272487644
2016-09-02,0.126281154,0.695652174,0,0,0.28125,0.646174863,0.596610169,0.678832117,0.503789127
2016-09-03,0.140614954,0.711180124,0,0,0.25,0.568306011,0.569491525,0.518248175,0.427018122
2016-09-04,0.154419273,0.714285714,0,0,0.265625,0.580601093,0.586440678,0.277372263,0.323887974
2016-09-05,0.156877576,0.680124224,0.017301038,0.090909091,0.296875,0.616120219,0.572881356,0.452554745,0.30247117
2016-09-06,0.165765289,0.717391304,0,0,0.28125,0.528688525,0.545762712,0.583941606,0.518616145
2016-09-07,0.132786203,0.717391304,0,0,0.28125,0.577868852,0.589830508,0.525547445,0.391433278
2016-09-08,0.201921259,0.695652174,0,0,0.203125,0.605191257,0.572881356,0.423357664,0.448764415
2016-09-09,0.264513445,0.717391304,0,0,0.234375,0.56147541,0.566101695,0.277372263,0.392421746
2016-09-10,0.174804281,0.670807453,0.048442907,0.090909091,0.453125,0.56010929,0.511864407,0.518248175,0.445799012
2016-09-11,0.323474906,0.683229814,0,0,0.484375,0.404371585,0.423728814,0.678832117,0.503789127
2016-09-12,0.229378617,0.633540373,0,0,0.546875,0.403005464,0.369491525,0.737226277,0.531136738
2016-09-13,0.287394577,0.593167702,0,0,0.484375,0.236338798,0.230508475,0.846715328,0.633607908
2016-09-14,0.259861579,0.580745342,0,0,0.3125,0.267759563,0.240677966,0.788321168,0.511367381
2016-09-15,0.205438524,0.633540373,0,0,0.28125,0.307377049,0.305084746,0.656934307,0.50214168
2016-09-16,0.209712189,0.618012422,0,0,0.25,0.465846995,0.396610169,0.664233577,0.471169687
2016-09-17,0,0.645962733,0,0,0.25,0.50273224,0.437288136,0.678832117,0.479736409
2016-09-18,0,0.667701863,0,0,0.1875,0.461748634,0.433898305,0.379562044,0.417133443
2016-09-19,0,0.686335404,0,0,0.28125,0.482240437,0.481355932,0.474452555,0.378253707
2016-09-20,0.244204077,0.605590062,0.093425606,0.090909091,0.203125,0.801912568,0.593220339,0,0.091268534
2016-09-21,0.200446277,0.571428571,0.003460208,0.181818182,0.203125,0.830601093,0.566101695,0,0.118286656
2016-09-22,0.389622178,0.586956522,0,0,0.46875,0.554644809,0.423728814,0.386861314,0.413509061
2016-09-23,0.375742219,0.590062112,0,0,0.25,0.588797814,0.447457627,0.02919708,0.252388797
2016-09-24,0.439317726,0.608695652,0,0,0.1875,0.617486339,0.481355932,0.313868613,0.331466227
2016-09-25,0.433569078,0.543478261,0.128027682,0.090909091,0.421875,0.823770492,0.53220339,0,0.085667216
2016-09-26,0.475246776,0.658385093,0.044982699,0.181818182,0.421875,0.676229508,0.579661017,0.620437956,0.478418451
2016-09-27,0.481335804,0.636645963,0,0,0.375,0.479508197,0.410169492,0.795620438,0.555518946
2016-09-28,0.133542604,0.608695652,0,0,0.46875,0.520491803,0.423728814,0.445255474,0.381878089
2016-09-29,0.127983057,0.51242236,0,0,0.40625,0.484972678,0.308474576,0.781021898,0.511367381
2016-09-30,0.163874286,0.565217391,0.01384083,0.090909091,0.40625,0.601092896,0.423728814,0.343065693,0.304777595
2016-10-01,0.163231345,0.47515528,0.041522491,0.181818182,0.453125,0.581967213,0.33559322,0.525547445,0.398352554
2016-10-02,0.15252827,0.304347826,0,0,0.453125,0.307377049,0.108474576,0.781021898,0.542339374
2016-10-03,0.735902576,0.388198758,0,0,0.25,0.266393443,0.13220339,0.751824818,0.503789127
2016-10-04,0.638062101,0.431677019,0,0,0.28125,0.527322404,0.277966102,0.583941606,0.378253707
2016-10-05,0.157369237,0.434782609,0,0,0.3125,0.453551913,0.233898305,0.766423358,0.46062603
2016-10-06,0.151128929,0.425465839,0,0,0.21875,0.277322404,0.155932203,0.678832117,0.435584843
2016-10-07,0.124390152,0.472049689,0,0,0.203125,0.519125683,0.294915254,0.620437956,0.389456343
2016-10-08,0.112552475,0.546583851,0,0,0.203125,0.50273224,0.33220339,0.605839416,0.415156507
2016-10-09,0.040316176,0.48757764,0.010380623,0.090909091,0.234375,0.68715847,0.393220339,0,0.100823723
2016-10-10,0.040694376,0.49689441,0,0,0.21875,0.714480874,0.413559322,0.525547445,0.313344316
2016-10-11,0.059831323,0.48136646,0,0,0.21875,0.643442623,0.355932203,0.583941606,0.403294893
2016-10-12,0.099542377,0.51242236,0,0,0.234375,0.598360656,0.362711864,0.635036496,0.390115321
2016-10-13,0.074392043,0.531055901,0,0,0.28125,0.512295082,0.33220339,0.678832117,0.413509061
2016-10-14,0.061571045,0.50931677,0,0,0.46875,0.475409836,0.308474576,0.233576642,0.269192751
2016-10-15,0.07269014,0.52173913,0,0,0.28125,0.480874317,0.322033898,0.394160584,0.283031301
2016-10-16,0.103173102,0.366459627,0.017301038,0.090909091,0.625,0.580601093,0.244067797,0.00729927,0.076771005
2016-10-17,0.075602284,0.422360248,0,0,0.375,0.423497268,0.216949153,0.686131387,0.44645799
2016-10-18,0.090049544,0.391304348,0.256055363,0.090909091,0.34375,0.822404372,0.355932203,0.233576642,0.140032949
2016-10-19,0.097802655,0.366459627,0,0,0.21875,0.781420765,0.322033898,0.160583942,0.180560132
2016-10-20,0.085359858,0.406832298,0,0,0.296875,0.568306011,0.26779661,0.430656934,0.32553542
2016-10-21,0.161832003,0.406832298,0.002076125,0.090909091,0.390625,0.519125683,0.254237288,0.313868613,0.234266886
2016-10-22,0.147838584,0.195652174,0,0,0.46875,0.225409836,0.050847458,0.080291971,0.215485997
2016-10-23,0.135773987,0.198757764,0,0,0.234375,0.110655738,0.013559322,0.708029197,0.446787479
2016-10-24,0.034794448,0.130434783,0.003460208,0.090909091,0.3125,0.493169399,0.094915254,0,0.070510708
2016-10-25,0.10884611,0,0,0,0.421875,0.270491803,0.003389831,0.715328467,0.445469522
2016-10-26,0.044022541,0.080745342,0.000692042,0.090909091,0.21875,0.400273224,0.054237288,0.554744526,0.354530478
2016-10-27,0.042358458,0.236024845,0.001384083,0.181818182,0.25,0.532786885,0.138983051,0.642335766,0.326523888
2016-10-28,0.08717522,0.335403727,0,0,0.421875,0.590163934,0.233898305,0.189781022,0.169357496
2016-10-29,0.035815589,0.419254658,0,0,0.34375,0.732240437,0.352542373,0.204379562,0.167710049
2016-10-30,0.002155743,0.388198758,0,0,0.53125,0.486338798,0.223728814,0.394160584,0.293574959
2016-10-31,0.00718581,0.350931677,0.038062284,0.090909091,0.4375,0.648907104,0.254237288,0.160583942,0.167710049
2017-04-17,0.041677698,0.422360248,0,0,0.421875,0.213114754,0.122033898,0.883211679,0.710378913
2017-04-18,0.018040165,0.450310559,0,0,0.421875,0.450819672,0.254237288,0.343065693,0
2017-04-19,0.008017851,0.422360248,0,0,0.515625,0.166666667,0.098305085,0.919708029,0.84184514
2017-04-20,0.028365039,0.375776398,0,0,0.515625,0.245901639,0.108474576,0.934306569,0.821746293
2017-04-21,0.022124731,0.400621118,0,0,0.46875,0.457650273,0.206779661,0.890510949,0.74431631
2017-04-22,0.022918952,0.48447205,0,0,0.421875,0.280054645,0.169491525,0.912408759,0.805601318
2017-04-23,0.033622026,0.552795031,0,0,0.40625,0.465846995,0.325423729,0.832116788,0.723558484
2017-04-24,0.030445142,0.577639752,0,0,0.296875,0.368852459,0.274576271,0.868613139,0.800658979
2017-04-25,0.039143754,0.596273292,0,0,0.328125,0.24863388,0.233898305,0.635036496,0.665897858
2017-04-26,0.035739949,0.621118012,0,0,0.3125,0.140710383,0.183050847,0.919708029,0.792421746
2017-04-27,0.032638705,0.605590062,0,0,0.3125,0.270491803,0.26440678,0.583941606,0.589456343
2017-04-28,0.028251579,0.602484472,0,0,0.5,0.404371585,0.345762712,0.846715328,0.770345964
2017-04-29,0.02897016,0.416149068,0,0,0.59375,0.112021858,0.088135593,0.905109489,0.831301483
2017-04-30,0.041753338,0.468944099,0,0,0.5,0.256830601,0.155932203,0.919708029,0.853377265
2017-05-01,0.039975795,0.50931677,0,0,0.328125,0.270491803,0.210169492,0.445255474,0.557495881
2017-05-02,0.05094361,0.48447205,0.017301038,0.090909091,0.25,0.530054645,0.311864407,0.094890511,0.274794069
2017-05-03,0.047237245,0.462732919,0.017301038,0.181818182,0.390625,0.672131148,0.362711864,0.510948905,0.503789127
2017-05-04,0.048560947,0.552795031,0,0,0.28125,0.566939891,0.393220339,0.386861314,0.549917628
2017-05-05,0.044892402,0.546583851,0,0,0.328125,0.653005464,0.440677966,0,0.183525535
2017-05-06,0.045686623,0.462732919,0.041522491,0.090909091,0.484375,0.737704918,0.389830508,0.160583942,0.275123558
2017-05-07,0.036647631,0.440993789,0,0,0.578125,0.471311475,0.237288136,0.95620438,0.913014827
2017-05-08,0.042169358,0.450310559,0,0,0.4375,0.513661202,0.277966102,0.591240876,0.57660626
2017-05-09,0.053515374,0.48447205,0,0,0.3125,0.50136612,0.291525424,0.700729927,0.553212521
2017-05-10,0.048674407,0.531055901,0,0,0.328125,0.378415301,0.26440678,0.96350365,0.874135091
2017-05-11,0.049317348,0.586956522,0,0,0.359375,0.24726776,0.237288136,0.941605839,0.805271829
2017-05-12,0.078060588,0.608695652,0,0,0.40625,0.256830601,0.240677966,0.97080292,0.880395387
2017-05-13,0.070950418,0.602484472,0,0,0.375,0.275956284,0.257627119,0.948905109,0.796705107
2017-05-14,0.050300669,0.621118012,0,0,0.359375,0.331967213,0.305084746,0.868613139,0.877100494
2017-05-15,0.077417647,0.630434783,0,0,0.3125,0.407103825,0.359322034,0.861313869,0.733772652
2017-05-16,0.074656783,0.574534161,0.034602076,0.090909091,0.296875,0.603825137,0.433898305,0.175182482,0.384184514
2017-05-17,0.076812526,0.630434783,0.000692042,0.181818182,0.3125,0.5,0.413559322,0.927007299,0.82339374
2017-05-18,0.084263076,0.549689441,0,0,0.53125,0.297814208,0.237288136,0.934306569,0.800658979
2017-05-19,0.076585606,0.50310559,0,0,0.453125,0.241803279,0.183050847,0.824817518,0.834266886
2017-05-20,0.078892629,0.559006211,0,0,0.34375,0.304644809,0.237288136,0.98540146,0.887973641
2017-05-21,0.08002723,0.611801242,0,0,0.421875,0.366120219,0.33220339,0.817518248,0.77660626
2017-05-22,0.078060588,0.664596273,0,0,0.359375,0.519125683,0.46779661,0.708029197,0.734431631
2017-05-23,0.07938429,0.686335404,0,0,0.375,0.269125683,0.288135593,0.810218978,0.701812191
2017-05-24,0.071177338,0.677018634,0,0,0.296875,0.345628415,0.366101695,0.744525547,0.661943987
2017-05-25,0.114103097,0.677018634,0,0,0.484375,0.382513661,0.4,0.773722628,0.719275124
2017-05-26,0.07265232,0.590062112,0,0,0.4375,0.18579235,0.196610169,0.890510949,0.845469522
2017-05-27,0.081729133,0.590062112,0,0,0.46875,0.275956284,0.250847458,0.98540146,0.918616145
2017-05-28,0.081010552,0.627329193,0,0,0.40625,0.178961749,0.206779661,0.99270073,0.905766063
2017-05-29,0.08672138,0.704968944,0,0,0.296875,0.129781421,0.223728814,0.941605839,0.877100494
2017-05-30,0.095306532,0.555900621,0.107266436,0.090909091,0.390625,0.494535519,0.33559322,0,0.243822076
2017-05-31,0.080594531,0.5,0.08650519,0.181818182,0.375,0.923497268,0.525423729,0.01459854,0.114332784
2017-06-01,0.078703529,0.577639752,0,0,0.4375,0.594262295,0.423728814,0.861313869,0.843822076
2017-06-02,0.087629061,0.611801242,0.000692042,0.090909091,0.515625,0.628415301,0.491525424,0.540145985,0.549258649
2017-06-03,0.073673462,0.621118012,0.031141869,0.181818182,0.359375,0.31420765,0.271186441,0.715328467,0.799341021
2017-06-04,0.077266367,0.661490683,0,0,0.34375,0.136612022,0.203389831,1,0.940032949
2017-06-05,0.083431035,0.639751553,0,0,0.4375,0.296448087,0.301694915,0.890510949,0.798023064
2017-06-06,0.089255323,0.621118012,0,0,0.375,0.535519126,0.444067797,0.751824818,0.701482702
2017-06-07,0.048863507,0.630434783,0,0,0.4375,0.535519126,0.444067797,0.868613139,0.83261944
2017-06-08,0.06512613,0.670807453,0,0,0.390625,0.527322404,0.474576271,0.832116788,0.817462932
2017-06-09,0.091789267,0.745341615,0,0,0.34375,0.43715847,0.491525424,0.868613139,0.794398682
2017-06-10,0.092356567,0.704968944,0,0,0.375,0.389344262,0.423728814,0.927007299,0.807248764
2017-06-11,0.098823796,0.708074534,0,0,0.359375,0.385245902,0.410169492,0.96350365,0.856672158
2017-06-12,0.105593586,0.723602484,0,0,0.28125,0.370218579,0.410169492,0.802919708,0.691927512
2017-06-13,0.102000681,0.760869565,0,0,0.328125,0.267759563,0.383050847,0.576642336,0.619769357
2017-06-14,0.096743694,0.742236025,0,0,0.453125,0.393442623,0.461016949,0.810218978,0.775288303
2017-06-15,0.112930676,0.739130435,0,0,0.390625,0.457650273,0.511864407,0.788321168,0.775288303
2017-06-16,0.123747211,0.782608696,0,0,0.3125,0.398907104,0.511864407,0.941605839,0.749588138
2017-06-17,0.140463674,0.714285714,0.024221453,0.090909091,0.1875,0.5,0.522033898,0.058394161,0.237891269
2017-06-18,0.131613782,0.692546584,0.010380623,0.181818182,0.234375,0.704918033,0.644067797,0.335766423,0.427018122
2017-06-19,0.149275746,0.670807453,0.200692042,0.272727273,0.34375,0.725409836,0.620338983,0.357664234,0.471169687
2017-06-20,0.148670625,0.736024845,0,0,0.34375,0.596994536,0.623728814,0.569343066,0.604283361
2017-06-21,0.150107787,0.760869565,0,0,0.328125,0.542349727,0.616949153,0.503649635,0.550247117
2017-06-22,0.153889792,0.767080745,0,0,0.34375,0.56010929,0.627118644,0.693430657,0.693904448
2017-06-23,0.176468364,0.757763975,0,0,0.34375,0.575136612,0.633898305,0.562043796,0.640856672
2017-06-24,0.194054688,0.739130435,0.003460208,0.090909091,0.3125,0.680327869,0.694915254,0.248175182,0.457660626
2017-06-25,0.178283726,0.708074534,0.636678201,0.181818182,0.390625,0.911202186,0.833898305,0,0.18121911
2017-06-26,0.200370637,0.720496894,0.467128028,0.272727273,0.546875,0.871584699,0.820338983,0.145985401,0.302800659
2017-06-27,0.221701146,0.782608696,0.003460208,0.363636364,0.3125,0.692622951,0.772881356,0.686131387,0.650082372
2017-06-28,0.236375326,0.804347826,0,0,0.234375,0.588797814,0.711864407,0.569343066,0.605930807
2017-06-29,0.23206384,0.810559006,0.235294118,0.090909091,0.265625,0.662568306,0.783050847,0.605839416,0.629983526
2017-06-30,0.227185054,0.773291925,0.114186851,0.181818182,0.3125,0.778688525,0.844067797,0.072992701,0.208237232
2017-07-01,0.233841383,0.760869565,0.031141869,0.272727273,0.40625,0.81284153,0.847457627,0.00729927,0.15354201
2017-07-02,0.252675769,0.770186335,0.224913495,0.363636364,0.15625,0.87704918,0.915254237,0.116788321,0.305436573
2017-07-03,0.219469763,0.698757764,1,0.454545455,0.359375,0.993169399,0.877966102,0,0.066227348
2017-07-04,0.230475398,0.760869565,0.006920415,0.545454545,0.328125,0.786885246,0.816949153,0.408759124,0.459308072
2017-07-05,0.207594266,0.795031056,0,0,0.359375,0.711748634,0.813559322,0.562043796,0.560461285
2017-07-06,0.180552929,0.810559006,0,0,0.234375,0.644808743,0.776271186,0.671532847,0.633607908
2017-07-07,0.185091335,0.844720497,0,0,0.328125,0.609289617,0.806779661,0.481751825,0.528500824
2017-07-08,0.151242389,0.729813665,0.294117647,0.090909091,0.34375,0.890710383,0.854237288,0.03649635,0.18616145
2017-07-09,0.173518399,0.767080745,0.155709343,0.181818182,0.21875,0.81420765,0.850847458,0.065693431,0.345963756
2017-07-10,0.143489278,0.785714286,0.051903114,0.272727273,0.3125,0.730874317,0.816949153,0.02189781,0.368369028
2017-07-11,0.080934912,0.776397516,0.017301038,0.363636364,0.25,0.775956284,0.837288136,0.313868613,0.378912685
2017-07-12,0.124465792,0.832298137,0,0,0.28125,0.650273224,0.816949153,0.510948905,0.673146623
2017-07-13,0.1159941,0.881987578,0,0,0.34375,0.577868852,0.833898305,0.751824818,0.678418451
2017-07-14,0.148557165,0.878881988,0,0,0.390625,0.673497268,0.938983051,0.153284672,0.356177924
2017-07-15,0.172156878,0.863354037,0.003460208,0.090909091,0.359375,0.710382514,0.942372881,0.167883212,0.329818781
2017-07-16,0.167467191,0.791925466,0.923875433,0.181818182,0.328125,0.897540984,0.979661017,0,0.089621087
2017-07-17,0.164971068,0.767080745,0.020761246,0.272727273,0.1875,0.799180328,0.850847458,0,0.170345964
2017-07-18,0.206005824,0.866459627,0,0,0.296875,0.550546448,0.766101695,0.781021898,0.71630972
2017-07-19,0.194962369,0.844720497,0,0,0.421875,0.43442623,0.633898305,0.832116788,0.744975288
2017-07-20,0.207707727,0.795031056,0.024221453,0.090909091,0.296875,0.528688525,0.654237288,0.087591241,0.329489292
2017-07-21,0.23206384,0.745341615,0.058823529,0.181818182,0.234375,0.933060109,0.918644068,0,0.111367381
2017-07-22,0.238228509,0.798136646,0,0,0.359375,0.662568306,0.779661017,0.182481752,0.388138386
2017-07-23,0.216217238,0.819875776,0,0,0.296875,0.554644809,0.711864407,0.503649635,0.611532125
2017-07-24,0.225294051,0.751552795,0.024221453,0.090909091,0.21875,0.799180328,0.823728814,0,0.142998353
2017-07-25,0.145569381,0.841614907,0.01384083,0.181818182,0.265625,0.672131148,0.854237288,0.642335766,0.595716639
2017-07-26,0.170606255,0.885093168,0,0,0.203125,0.657103825,0.928813559,0.284671533,0.394728171
2017-07-27,0.169206914,0.891304348,0,0,0.34375,0.50273224,0.766101695,0.759124088,0.717957166
2017-07-28,0.135773987,0.894409938,0,0,0.328125,0.495901639,0.772881356,0.861313869,0.730807249
2017-07-29,0.15230135,0.928571429,0,0,0.296875,0.535519126,0.877966102,0.686131387,0.554859967
2017-07-30,0.178624107,0.878881988,0.034602076,0.090909091,0.296875,0.657103825,0.918644068,0.270072993,0.394728171
2017-07-31,0.189705382,0.860248447,0,0,0.375,0.605191257,0.816949153,0.781021898,0.749258649
2017-08-01,0.149918687,0.829192547,0,0,0.296875,0.591530055,0.762711864,0.408759124,0.443822076
2017-08-02,0.18868424,0.810559006,0.017301038,0.090909091,0.359375,0.581967213,0.722033898,0.291970803,0.466886326
2017-08-03,0.147611664,0.723602484,0.038062284,0.181818182,0.3125,0.903005464,0.857627119,0,0.20461285
2017-08-04,0.151242389,0.791925466,0.003460208,0.272727273,0.359375,0.665300546,0.769491525,0.532846715,0.512355848
